ID_Number,Name,Country,Sex,Title,WTitle,Other_Titles,Rating,Games,K_factor,Age_Birthday,Activity,date
8201609,,SUR,M,,,,1673,0,20,0000,,2016-07-01
5700230,"A B, Muhammad Yusop",MAS,M,,,,1528,0,20,0000,,2016-07-01
10207538,"A E M, Doshtagir",BAN,M,,,,1860,0,20,1974,i,2016-07-01
4804929,"A-ALI,Sali Abbas Abdulzahra",IRQ,F,WFM,WFM,,1744,0,20,2001,w,2016-07-01
10202650,"A.k. Azad, Akand",BAN,M,,,,1731,0,20,0000,i,2016-07-01
11201177,"A.lateef, Ahmad",BRN,M,,,,1897,0,20,0000,i,2016-07-01
11202483,"A.lateef, Ahmed Ahmed",BRN,M,,,,1293,0,20,1996,,2016-07-01
12524670,"Aadeli, Arvin",IRI,M,,,,1961,0,20,1994,,2016-07-01
25088955,Aadit Bhatia,IND,M,,,,1498,0,20,2002,,2016-07-01
46660879,Aaditya Hari Krishnan,IND,M,,,,1336,0,20,2007,,2016-07-01
5027942,"Aaditya, Jagadeesh",IND,M,,,,1814,0,20,1998,i,2016-07-01
35082558,Aadrito Datta,IND,M,,,,1289,0,20,2004,,2016-07-01
1427024,"Aagaard, Gert",DEN,M,,,,2039,0,20,1966,i,2016-07-01
1401815,"Aagaard, Jacob",DEN,M,GM,,,2509,0,20,1973,i,2016-07-01
1406248,"Aage, Bjarke",DEN,M,,,,2119,0,20,1978,i,2016-07-01
1506064,"Aagedal, Geir Ole",NOR,M,,,,1733,0,20,1957,i,2016-07-01
25021044,"Aagney L., Narasimhan",IND,M,,,,1279,0,20,2000,i,2016-07-01
25014510,Aakanksha Hagawane,IND,F,,,,1973,0,20,2000,wi,2016-07-01
45024952,Aakash G,IND,M,,,,1351,0,20,1995,i,2016-07-01
25030388,Aakash Jain,IND,M,,,,1562,0,20,1998,i,2016-07-01
45032220,Aakash Poddar,IND,M,,,,1199,0,20,2005,,2016-07-01
25033220,"Aakash Sharadchandra, Dalvi",IND,M,,,,1440,0,20,2002,i,2016-07-01
1518828,"Aalmo, Alexander",NOR,M,,,,1415,9,20,1974,,2016-07-01
501956,"Aaltio, Erkki",FIN,M,,,,2068,0,20,1935,i,2016-07-01
510726,"Aalto, Patrik",FIN,M,,,,1659,0,20,2004,,2016-07-01
35029185,Aan Sikka,IND,M,,,,1466,0,20,2003,,2016-07-01
5077702,Aaniq Kamani,IND,M,,,,1621,0,20,1995,i,2016-07-01
25024981,Aansh Gupta,IND,M,,,,1739,0,20,2002,,2016-07-01
35041487,Aarfeen Himany,IND,M,,,,1599,0,20,1974,i,2016-07-01
1500660,"Aarnes, Carl Christian",NOR,M,,,,1857,0,20,1975,,2016-07-01
1509179,"Aarsheim, Geir-Arne",NOR,M,,,,1614,0,20,1985,,2016-07-01
1505300,"Aarstad, Tron",NOR,M,,,,1784,12,20,1974,,2016-07-01
5059100,Aarthi G,IND,F,,,,1833,0,20,1997,wi,2016-07-01
1504738,"Aartun, Eivind",NOR,M,,,,1806,0,20,1996,,2016-07-01
1504711,"Aartun, Magnus",NOR,M,,,,1819,0,20,1993,i,2016-07-01
45077959,Aarush Gupta,IND,M,,,,1231,0,20,2004,,2016-07-01
45091366,Aarush Saxena,IND,F,,,,1275,0,20,2008,w,2016-07-01
46621415,Aarushi Prashanth,IND,F,,,,1218,0,20,2003,wi,2016-07-01
46647350,Aaryansh Bhartiya,IND,M,,,,1345,0,20,2004,,2016-07-01
1514539,"Aas, Rune Oistein",NOR,M,,,,1983,0,20,1988,i,2016-07-01
35001302,Aasa Deepika Kuditipudi,IND,F,,,,1464,0,20,1997,wi,2016-07-01
5086990,Aasha C R,IND,F,,,,1515,0,20,1997,wi,2016-07-01
1530933,"Aavik, Jakob",NOR,M,,,,1771,0,20,1995,,2016-07-01
1533959,"Aavik, Sebastian Tomter",NOR,M,,,,1792,0,20,1995,,2016-07-01
35029070,Aayush Bhattacherjee,IND,M,,,,1132,0,20,2007,,2016-07-01
46682201,Aayush Chadha,IND,M,,,,1203,0,20,1998,,2016-07-01
8101043,"Ababneh, Ghayth",JOR,M,,,,2106,0,20,1982,i,2016-07-01
34130354,"Abaev, Zaindi",RUS,M,,,,1927,0,20,1956,,2016-07-01
5216320,"Abaigar, Michael",PHI,M,,,,1898,0,20,1976,i,2016-07-01
34175889,"Abakarova, Amina",RUS,F,,,,1869,0,20,1984,w,2016-07-01
13616609,"Abakelia, Gocha",GEO,M,,,,1500,0,20,1971,,2016-07-01
22217975,"Abal Cores, Lucas",ESP,M,FM,,,2130,0,20,1997,i,2016-07-01
3511553,"Abalos Leon, Yesel",CUB,M,,,,2145,0,20,1983,,2016-07-01
24134171,"Abanin, Vladimir",RUS,M,,,,1774,0,20,1948,,2016-07-01
3409414,"Abarca Gonzalez, Damaris",CHI,F,WFM,WFM,FA,2076,0,20,1990,wi,2016-07-01
3409422,"Abarca Gonzalez, Nicolas",CHI,M,,,,2330,16,20,1993,,2016-07-01
34167509,"Abarinov, Alexey",RUS,M,,,,2014,0,20,1982,,2016-07-01
24242411,"Abarinov, Alexey",RUS,M,,,,1582,0,20,1985,,2016-07-01
4185099,"Abarovskiy, Andrey",RUS,M,,,,2069,0,20,1987,i,2016-07-01
3410404,"Abarza Alarcon, Oscar",CHI,M,,,,1886,0,20,1990,,2016-07-01
44153848,"Abasheeva, Ksenia",RUS,F,,,,1829,0,20,2000,w,2016-07-01
34142468,"Abashkin, Aleksandr P.",RUS,M,,,,1907,0,20,1959,,2016-07-01
12539260,"Abasi, Amir Salar",IRI,M,,,,1729,0,20,2000,i,2016-07-01
5207169,"Abasolo, Krizza Lyn",PHI,F,,,,1873,0,20,1991,w,2016-07-01
13402960,"Abasov, Nijat",AZE,M,GM,,,2464,0,20,1995,,2016-07-01
3307573,"Abasto Chavez, Dorian Quintin",BOL,M,,,,1803,0,20,1997,,2016-07-01
13420470,"Abaszada, Suada",AZE,F,,,,1174,0,20,2009,w,2016-07-01
3902854,"Abatantuono, Giuseppe",VEN,M,,,,2084,0,20,1955,,2016-07-01
101605,"Abate, Tomas",ARG,M,,,,1692,0,20,1996,i,2016-07-01
44105576,"Abaturin, Egor",RUS,M,,,,1680,0,20,2000,,2016-07-01
4205707,"Abatzidis, Stelios",CYP,M,,,,2005,12,20,1961,,2016-07-01
4206517,"Abatzis, Antonios",GRE,M,,,,1898,0,20,1993,i,2016-07-01
6372260,"Abay, Muhammet Omer",TUR,M,,,,1575,0,20,1994,,2016-07-01
24229032,"Abazov, Zalim",RUS,M,,,,1620,0,20,1987,,2016-07-01
14104865,"Abbakumov, Yehor",UKR,M,,,,1945,0,20,1989,,2016-07-01
4804937,Abbas Hussein kzar,IRQ,M,CM,,,1712,0,20,1997,,2016-07-01
4806778,"Abbas, Abdul Zahra Abbas",IRQ,M,,,FA,1641,0,20,1962,i,2016-07-01
10602950,"Abbas, Ahmed",EGY,M,,,,1914,8,20,1983,,2016-07-01
10630465,"Abbas, Essam",EGY,M,,,,1708,0,20,1967,i,2016-07-01
5303729,"Abbas, Khalil",LIB,M,,,,1884,0,20,0000,,2016-07-01
10621490,"Abbas, Tarek",EGY,M,,,,1932,0,20,1979,i,2016-07-01
22540687,"Abbasi, Danial",IRI,M,,,,1751,20,20,2002,,2016-07-01
12508594,"Abbasi, Hossein",IRI,M,,,,1863,0,20,1986,i,2016-07-01
12505170,"Abbasi, Meisam",IRI,M,,,,2011,28,20,1983,,2016-07-01
22543090,"Abbasi, Mohammad Mehdi",IRI,M,,,,1717,7,20,2004,,2016-07-01
13417487,"Abbasov, Azad",AZE,M,,,,1603,7,20,2005,,2016-07-01
13405233,"Abbasov, Mehman",AZE,M,,,,1818,0,20,1970,i,2016-07-01
13401777,"Abbasov, Vusal",AZE,M,,,,2074,9,20,1987,,2016-07-01
13405225,"Abbasov, Zaur",AZE,M,,,,1915,0,20,1999,i,2016-07-01
13410300,"Abbasova, Aynur",AZE,F,,,,1412,0,20,1999,wi,2016-07-01
13410059,"Abbasova, Sadagat",AZE,F,,,,1610,9,20,2003,w,2016-07-01
12587516,"Abbaspoorrad, Nikoo",IRI,M,,,,1437,0,20,2005,,2016-07-01
4808452,"Abbass Wanass, Fadhel",IRQ,M,,,,1845,0,20,1958,i,2016-07-01
4808460,"Abbass, Heatham",IRQ,M,,,,1629,0,20,1970,i,2016-07-01
2805460,"Abbate, Giovanni",ITA,M,,,,1656,0,20,1963,,2016-07-01
225525,"Abbeloos, Philippe",BEL,M,,,,1602,0,20,1968,,2016-07-01
5500222,"Abbes, Ali",TUN,M,CM,,FI,2075,0,20,1973,i,2016-07-01
641120,"Abbey, Anate",FRA,M,,,,1575,0,20,1956,i,2016-07-01
5730783,"Abbil, Almando",MAS,M,,,,1462,0,20,1978,,2016-07-01
3208494,"Abbott, Peter",AUS,M,CM,,,1988,0,20,1955,i,2016-07-01
12201359,Abd alhafeez Mohamed Ahmed,SUD,M,,,,1580,0,20,1970,,2016-07-01
10600752,"Abd El Fatah, Reda Fadel",EGY,M,,,,2099,0,20,1957,,2016-07-01
812625,"Abd El Gawad, Shaban",ITA,M,,,,2040,0,20,1953,,2016-07-01
10628029,"Abd Elsalam, Mohamed",EGY,M,,,,1715,0,20,1980,,2016-07-01
3424634,"Abdala Cancino, Patricia Anastas",CHI,F,,,,1334,0,20,2006,w,2016-07-01
9209301,"Abdalhamed, Albrani",LBA,M,,,,1461,7,20,1980,,2016-07-01
10640223,"Abdalla , Tamer",EGY,M,,,,1975,0,20,1983,,2016-07-01
10627499,"Abdalla, Emad Eldin",EGY,M,,,,1920,0,20,1970,,2016-07-01
2111080,"Abdalla, Luiz Guilherme Aurelli",BRA,M,FM,,,2267,0,20,1991,i,2016-07-01
9316655,"Abdalla, Yahya Alhammadi",UAE,M,,,,1447,8,20,2006,,2016-07-01
9200312,"Abdallah, Khaled Elnami",LBA,M,,,"IA,FI",1757,0,20,1958,i,2016-07-01
10617710,"Abdallah, Wesam",EGY,M,,,,1824,0,20,1978,,2016-07-01
19600615,Abdallahi Med Mahmoud,MTN,M,,,,1729,0,20,1950,,2016-07-01
10603492,"Abdein, Saiied",EGY,M,,,,2000,6,20,1962,,2016-07-01
10612823,"Abdel Aziem, Aly Yusef",EGY,M,,,,1893,0,20,1987,i,2016-07-01
10601317,"Abdel Aziz, Ehab",EGY,M,,,,2134,0,20,1967,,2016-07-01
10618155,"Abdel Aziz, Khaled",EGY,M,,,,2085,0,20,1976,i,2016-07-01
10604227,"Abdel Elah, Ahmed",EGY,M,,,FI,2174,0,20,1980,i,2016-07-01
10600965,"Abdel Fadil, Mohamed",EGY,M,,,,2163,0,20,1964,,2016-07-01
10616977,"Abdel Fatah, Khaled",EGY,M,,,,1813,0,20,1969,,2016-07-01
10612840,"Abdel Fatah, Mohamed Hamed",EGY,M,,,,2079,0,20,1988,i,2016-07-01
10610782,"Abdel Ghany, Khaled",EGY,M,,,,2046,0,20,1977,,2016-07-01
10603107,"Abdel Hai, Hany",EGY,M,,,,2185,0,20,0000,i,2016-07-01
10635211,"Abdel Hakim, Ashraf",EGY,M,,,,1770,0,20,1968,,2016-07-01
10624457,"Abdel Hameed, Islam",EGY,M,,,,1837,0,20,0000,,2016-07-01
10610499,"Abdel Hamid, Sabreen",EGY,F,,,,1729,0,20,1988,wi,2016-07-01
10633367,"Abdel Hamod, Zaki",EGY,M,,,,1782,0,20,1986,,2016-07-01
10632123,"Abdel Kader, Emad",EGY,M,,,,1806,6,20,1969,,2016-07-01
14204525,"Abdel Madjid, Dina",UZB,F,,,,1946,0,20,1999,wi,2016-07-01
10640231,"Abdel Maksoud, Ahmed",EGY,M,,,,1728,0,20,1980,,2016-07-01
10622187,"Abdel Moaety, Mohamed",EGY,M,,,,2074,0,20,1993,,2016-07-01
10626808,"Abdel Mohsen, Mohamed",EGY,M,,,,1849,0,20,1957,,2016-07-01
10628657,"Abdel Moneim, Mohamed Ahmed",EGY,M,,,,2214,8,20,1979,,2016-07-01
10617000,"Abdel Monem, Atea",EGY,M,,,,1519,0,20,1981,,2016-07-01
9400753,"Abdel Rabb, Raouf",YEM,M,,,,2055,0,20,0000,i,2016-07-01
8108790,Abdel Rahman Alhadidi,JOR,M,,,,1358,0,20,2007,,2016-07-01
10601759,"Abdel Rahman, Ahmed",EGY,M,,,,2036,5,20,1974,,2016-07-01
10606815,"Abdel Rahman, Esam",EGY,M,,,,2196,0,20,1969,i,2016-07-01
10602011,"Abdel Razik, Ahmed",EGY,M,,,,2069,0,20,1972,i,2016-07-01
10620818,"Abdel Razik, Islam",EGY,M,,,,1800,0,20,1975,,2016-07-01
10601104,"Abdel Razik, Khaled",EGY,M,IM,,FT,2477,9,20,1975,,2016-07-01
10606033,"Abdel Sattar, Magdy",EGY,M,,,FI,2009,0,20,1955,i,2016-07-01
10606025,"Abdel Wahed, Tarek",EGY,M,,,,2135,0,20,1976,,2016-07-01
7902034,"Abdelali,Abdallah",ALG,M,,,,2033,0,20,1984,i,2016-07-01
10624120,"Abdelghani , Wael",EGY,M,,,,2009,11,20,0000,,2016-07-01
32051697,"Abdelkader Garstka, Adam",ESP,M,,,,1496,0,20,2000,,2016-07-01
19600372,abdellahi Abou Bekrin,MTN,M,,,,1652,0,20,1976,,2016-07-01
19600216,Abdellahi Sidi,MTN,M,,,,1692,0,20,1978,,2016-07-01
10610529,"Abdelmenaem, Sohayla",EGY,F,WFM,WFM,,1709,0,20,1997,wi,2016-07-01
10603972,"Abdelmoniem, Hossam Hassan",EGY,M,,,,2050,0,20,1985,i,2016-07-01
10600035,"Abdelnabbi, Imed",EGY,M,IM,,,2400,0,20,1957,i,2016-07-01
9319069,"Abdelqadir Abdalla, Almulla",UAE,M,,,,1057,8,20,1965,,2016-07-01
12568740,"Abdi, Abdelkrim",IRI,M,,,NI,1586,0,20,1954,i,2016-07-01
12540471,"Abdi, Mohammad Kian",IRI,M,,,,1773,0,20,0000,,2016-07-01
22547452,"Abdi, Reza",IRI,M,,,,1427,0,20,1986,,2016-07-01
7900880,"Abdi, Zineb Dina",ALG,F,WIM,WIM,,1855,0,20,1996,w,2016-07-01
14410001,"Abdic, Husnija",BIH,M,,,,1741,0,20,1953,,2016-07-01
13701070,"Abdikasova, Panu",KAZ,F,,,,1816,20,20,1935,w,2016-07-01
14402394,"Abdil, Halil",BIH,M,FM,,,2145,0,20,1974,,2016-07-01
13716158,"Abdildayeva, Laura",KAZ,F,,,,1655,0,20,2005,w,2016-07-01
13710125,"Abdimash, Zhaniya",KAZ,F,,,,1732,0,20,1999,wi,2016-07-01
12520748,"Abdinejhad, Avishan",IRI,F,,,,1618,0,20,2000,w,2016-07-01
14206323,"Abdisalimov, Abdimalik",UZB,M,FM,,,2006,8,20,2002,,2016-07-01
10615180,"Abdo, Hany Elsayed",EGY,M,,,,1949,0,20,1975,,2016-07-01
5302129,"Abdo, Moussa",LIB,M,,,,1711,0,20,0000,,2016-07-01
8201374,"Abdoel Wahied, Farchanda",SUR,F,,,,1482,0,20,0000,wi,2016-07-01
12503517,"Abdollah Zadeh, Arash",IRI,M,,,,2086,0,20,1990,,2016-07-01
22536191,"Abdollahabadi, Amir Hosien",IRI,M,,,,1321,0,20,2006,,2016-07-01
22560890,"Abdollahi, Misagh",IRI,M,,,,1767,0,20,1988,,2016-07-01
12573868,"Abdolmohammadi, Milad",IRI,M,,,,1798,0,20,1998,i,2016-07-01
22544186,"Abdossamadi, Adel",IRI,M,,,,1734,0,20,1993,,2016-07-01
10603530,"Abdou, Mohamed Hamdy",EGY,M,,,,2092,0,20,1978,,2016-07-01
1643231,"Abdraimov, Tagajbek",AUT,M,,,,1756,0,20,1972,i,2016-07-01
13708040,"Abdrakhmanov, Bolat",KAZ,M,,,,1954,0,20,1949,i,2016-07-01
13710257,"Abdrashev, Arlen",KAZ,M,,,,1821,0,20,2003,i,2016-07-01
13710389,"Abduali, Samal",KAZ,F,,,,1640,0,20,2003,wi,2016-07-01
14203669,"Abdukholikov, Fotikh",UZB,M,,,,1885,0,20,2001,i,2016-07-01
10215743,"Abdul , Mannan",BAN,M,,,,1815,0,20,1961,i,2016-07-01
10624139,"Abdul Aziz, Nasser",EGY,M,,,,1744,0,20,0000,,2016-07-01
4800613,"Abdul Hadi, Maftool Mhere",IRQ,M,CM,,"FI,FA",2196,0,20,1965,i,2016-07-01
25016490,Abdul Hameed,IND,M,,,,1511,0,20,1953,i,2016-07-01
16700066,Abdul Rahman Ali,MDV,M,CM,,,1852,0,20,1969,,2016-07-01
10202749,"Abdul, Alim",BAN,M,,,,1782,0,20,0000,i,2016-07-01
4802330,"Abdul, Ameer Gated",IRQ,M,,,,1929,0,20,1969,i,2016-07-01
9300210,"Abdul, Majeed Mohamad",UAE,M,FM,,,2122,0,20,1974,i,2016-07-01
10203672,"Abdul, Momin",BAN,M,,,,2039,0,20,1978,i,2016-07-01
34116076,"Abdul-Kerimov, Mahmud",RUS,M,,,,1839,0,20,1969,i,2016-07-01
4161912,"Abdulaev, Albert",RUS,M,,,,2003,11,20,1961,,2016-07-01
24262234,"Abdulaev, Mavlidmagomed",RUS,M,,,,1728,0,20,1956,,2016-07-01
10623620,"Abdulaziz , Hossam Tawfeek",EGY,M,,,,1955,0,20,1979,i,2016-07-01
9300260,"Abdulaziz, Abdulla",UAE,M,,,,1652,0,20,1996,,2016-07-01
5300401,"Abdulaziz, Mahmoud",LIB,M,CM,,IA,2080,0,20,1972,,2016-07-01
9310240,"Abdulaziz, Saleh",UAE,M,,,,1186,7,20,0000,,2016-07-01
10624082,"Abdulhamid, Erfan",EGY,M,,,,2160,0,20,0000,,2016-07-01
9301640,"Abdulkarim, Ali",UAE,M,,,,1823,0,20,1990,,2016-07-01
9308393,Abdulla M Hamed AlNeyadi,UAE,M,,,,1478,0,20,2004,,2016-07-01
9302824,"Abdulla, Abdulwahab",UAE,M,,,,1790,0,20,1996,i,2016-07-01
9301283,"Abdulla, Al Tahir",UAE,M,,,,1945,0,20,1987,i,2016-07-01
9302328,"Abdulla, Al-Hamed",UAE,M,,,,1853,0,20,1999,,2016-07-01
9302336,"Abdulla, Ali",UAE,M,,,,1647,0,20,1996,,2016-07-01
16700015,"Abdulla, Ibrahim",MDV,M,,,,1850,0,20,1937,i,2016-07-01
13401807,"Abdulla, Khayala",AZE,F,WGM,WGM,,2109,0,20,1993,w,2016-07-01
9301216,"Abdulla, Mohamed Saleh",UAE,M,,,,1763,0,20,1996,i,2016-07-01
2403757,"Abdulla, Murad",SCO,M,,,,2098,6,20,2000,,2016-07-01
9400508,"Abdulla, Omar",YEM,M,,,,2004,0,20,0000,i,2016-07-01
9306293,"Abdulla, Rashed",UAE,M,,,,1460,12,20,2000,,2016-07-01
9306307,"Abdulla, Shaeri",UAE,M,,,,1606,8,20,1998,,2016-07-01
54135052,"Abdullaev, Emil",RUS,M,,,,1767,0,20,1997,i,2016-07-01
14202964,"Abdullaev, Jasurbek",UZB,M,,,,1939,0,20,1985,i,2016-07-01
34165255,"Abdullaev, Valeri",RUS,M,,,,1735,0,20,2001,i,2016-07-01
10217355,"Abdullah Al, Muhit",BAN,M,,,,1683,0,20,1999,i,2016-07-01
10301780,"Abdullah, Abdullah",KUW,M,,,,1301,0,20,1982,,2016-07-01
9301550,"Abdullah, Al Hamed",UAE,M,,,,1737,0,20,1999,i,2016-07-01
10200290,"Abdullah, Al Hasan",BAN,M,,,,1548,0,20,0000,,2016-07-01
10203257,"Abdullah, Al-Saif",BAN,M,,,,2129,0,20,1997,i,2016-07-01
8103348,"Abdullah, Aya",JOR,F,,,,1579,0,20,1997,wi,2016-07-01
5716390,"Abdullah, Iskandar",MAS,M,,,,1825,0,20,0000,,2016-07-01
5700086,"Abdullah, Mohd Kamal",MAS,M,,,,2001,0,20,0000,,2016-07-01
13710850,Abdullakhanov,KAZ,M,,,,1948,0,20,1970,i,2016-07-01
12100978,"Abdullatif, Al Hor",QAT,M,,,,1414,0,20,2002,,2016-07-01
5302889,"Abdullatif, Hassan",LIB,M,,,,1394,0,20,1999,i,2016-07-01
13409123,"Abdullayev, Asaf",AZE,M,,,,1940,9,20,1961,,2016-07-01
13403400,"Abdullayev, Azer",AZE,M,,,,2067,9,20,1988,,2016-07-01
13403087,"Abdullayev, Elshad",AZE,M,,,FA,2080,0,20,1991,i,2016-07-01
13403818,"Abdullayev, Shami",AZE,M,,,,2047,0,20,1994,,2016-07-01
13415832,"Abdullayev, Tarlan",AZE,M,,,,1407,0,20,2002,,2016-07-01
2403765,"Abdullazada, Nihad",SCO,M,,,,1924,0,20,1996,i,2016-07-01
34172936,"Abdullin, Ruslan",RUS,M,,,,1664,0,20,2001,,2016-07-01
54163285,"Abdullina, Adel",RUS,F,,,,1011,0,20,2007,w,2016-07-01
13402714,"Abdulov, Orkhan",AZE,M,IM,,,2294,0,20,1988,,2016-07-01
44164610,"Abdulov, Vladislav",RUS,M,,,,1799,0,20,1965,i,2016-07-01
8504563,Abdulraheem Abdulrahman Akintoye,NGR,M,,,,2110,0,20,1993,,2016-07-01
9308946,"Abdulrahim, Salem",UAE,M,,,,1550,7,20,0000,,2016-07-01
9310258,"Abdulrahman Mohammad, Al Taher",UAE,M,,,,1332,7,20,0000,,2016-07-01
9202773,"Abdulsalam, Faraj",LBA,M,,,,1858,0,20,1958,i,2016-07-01
4801849,"Abdulwahhab, Ahmed Abdulsattar A",IRQ,M,FM,,FI,2217,0,20,1975,,2016-07-01
4174860,"Abdulyazanov, Malik",RUS,M,FM,,,2291,0,20,1961,i,2016-07-01
13703544,"Abdumalik, Zhansaya",KAZ,F,WGM,WGM,,2361,22,20,2000,w,2016-07-01
24139513,"Abdurahmanov, Afer",RUS,M,,,,1632,0,20,1961,i,2016-07-01
14209918,"Abduraimov, Server",UZB,M,,,,1744,7,20,1978,,2016-07-01
14138093,"Abdurakhmanov, Abdurakhman",UKR,M,,,,1875,0,20,1941,,2016-07-01
14204118,"Abdusattorov, Nodirbek",UZB,M,FM,,,2333,31,20,2004,,2016-07-01
14204126,"Abdusattorova, Bakhora",UZB,F,WFM,WFM,,1944,9,20,1999,w,2016-07-01
13800337,"Abdyjapar, Asyl",KGZ,M,IM,,,2342,9,20,1988,,2016-07-01
7000235,"Abe, Mahiro",JPN,M,,,,2017,0,20,1997,i,2016-07-01
12507407,"Abed, Meisam",IRI,M,,,,2114,19,20,1986,,2016-07-01
12502588,"Abedi, Abolfazl",IRI,M,,,,2102,9,20,1975,,2016-07-01
12503312,"Abedi, Ali",IRI,M,,,,2236,0,20,1981,,2016-07-01
12509884,"Abedi, Amin",IRI,M,,,,1952,0,20,1988,,2016-07-01
12513660,"Abedi, Hossein",IRI,M,,,,1927,0,20,0000,,2016-07-01
12530565,"Abedi, Mohamadraza",IRI,M,,,,1916,0,20,1996,,2016-07-01
12532096,"Abedi, Pouria",IRI,M,,,,2054,11,20,0000,,2016-07-01
12571296,"Abedi, Shahin",IRI,M,,,,1870,0,20,2002,,2016-07-01
12502901,"Abedian, Abbas",IRI,M,,,,1965,0,20,1985,,2016-07-01
12501590,"Abedian, Saeid",IRI,M,,,,2002,0,20,0000,i,2016-07-01
10207988,"Abedin, Md. Afanur",BAN,M,,,,1585,0,20,1984,i,2016-07-01
10200193,"Abedin, Zainal",BAN,M,,,,1931,0,20,1980,i,2016-07-01
12564672,"Abedini, Hamid Reza",IRI,M,,,,1698,0,20,2001,,2016-07-01
12506508,"Abedini, Morteza",IRI,M,,,,2052,21,20,1976,,2016-07-01
12519014,"Abediyan, Amirreza",IRI,M,,,,1944,0,20,1978,,2016-07-01
35010352,Abeer Nandrajog,IND,M,,,,1519,0,20,1995,i,2016-07-01
9302930,"Abeer, Ali",UAE,F,WCM,WCM,,1523,3,20,1996,w,2016-07-01
10602186,"Abel Naby, Ahmed",EGY,M,,,,1934,0,20,1963,,2016-07-01
24605417,"Abel, Dennes",GER,M,IM,,,2543,0,20,1989,,2016-07-01
5218195,"Abel, Dimalanta",PHI,M,,,,1933,0,20,0000,,2016-07-01
701424,"Abel, Lajos",HUN,M,IM,,FA,2197,0,20,1944,,2016-07-01
14902346,"Abel, Peter",SVK,M,,,,2212,0,20,1970,i,2016-07-01
4292650,"Abelakiotis, Stavros",GRE,M,,,,1564,16,20,2004,,2016-07-01
5200970,"Abelgas, Roel",PHI,M,,,,2272,0,20,1980,i,2016-07-01
24123501,"Abelguzin, Dinar",RUS,M,FM,,,2147,0,20,2000,,2016-07-01
24188018,"Abelguzin, Rashit",RUS,M,,,,1804,0,20,2003,,2016-07-01
2290600,"Abella Cruz, Francisco Luis",ESP,M,,,,1908,0,20,1956,i,2016-07-01
3405460,"Abello Farias, Javier",CHI,M,,,,1973,0,20,1974,,2016-07-01
44171510,"Abelov, Egor",RUS,M,,,,1409,0,20,2007,,2016-07-01
346489,"Abelyan, Murad",CZE,M,,,,1716,0,20,1998,i,2016-07-01
614890,"Abergel, Thal",FRA,M,GM,,,2433,0,20,1982,,2016-07-01
13701835,"Abeuov, M.",KAZ,M,,,,2114,0,20,0000,i,2016-07-01
9955208,"Abeydeera, Adeesha",SRI,M,,,,1431,0,20,2001,,2016-07-01
9906169,"Abeyratne, Akila",SRI,M,,,,1559,0,20,1999,,2016-07-01
9926160,"Abeysinghe, H M H Janandani",SRI,F,,,,1458,0,20,2000,w,2016-07-01
9906860,"Abeywardana, Hasandi Yapa",SRI,F,,,,1290,0,20,2001,w,2016-07-01
9903720,"Abeywickrama, Sachintha",SRI,M,,,,1653,0,20,1998,i,2016-07-01
5020433,Abhijit Chutia,IND,M,,,,1812,0,20,1982,i,2016-07-01
10211152,"Abhijit, Mondal",BAN,M,,,,1764,0,20,1993,i,2016-07-01
5024668,"Abhilash, Reddy M.L.",IND,M,,,,2208,0,20,1996,i,2016-07-01
9902686,"Abhimanyu, Iraja",SRI,M,,,,1577,0,20,1979,,2016-07-01
35091255,Abhinandan Ganguly,IND,M,,,,1443,0,20,2002,,2016-07-01
35077031,"Abhinav Chandra ,Kodali",IND,M,,,,1246,0,20,2005,i,2016-07-01
35010379,Abhinav Chauhan,IND,M,,,,1448,0,20,2001,i,2016-07-01
46649417,Abhinav Ganti,IND,M,,,,1232,0,20,2004,i,2016-07-01
25049747,Abhinav Gola,IND,M,,,,1825,0,20,1997,i,2016-07-01
5006732,"Abhinav, Nr",IND,M,,,,1868,0,20,1995,i,2016-07-01
35011650,Abhinessh S,IND,M,,,,1596,0,20,2004,i,2016-07-01
46616446,Abhiram Reddy K,IND,M,,,,1209,0,20,2006,i,2016-07-01
35098071,Abhiram Sudheesh,IND,M,,,,1600,0,20,2004,i,2016-07-01
46640061,Abhishek Ganesan,IND,M,,,,1707,0,20,2001,,2016-07-01
46615210,"Abhishek Jain , Ananthkumar Jain",IND,M,,,,1215,0,20,1999,i,2016-07-01
25092430,Abhishek R Patel,IND,M,,,,1423,0,20,1998,i,2016-07-01
25087827,Abhishek Sarkar,IND,M,,,,1908,0,20,1989,,2016-07-01
35048252,Abhishek T M,IND,M,,,,1672,0,20,2002,,2016-07-01
5013348,"Abhishek, Das",IND,M,,,,2227,0,20,1987,i,2016-07-01
5045983,"Abhishek, Jaiswal",IND,M,,,,1857,0,20,1988,,2016-07-01
5019257,"Abhishek, Kelkar",IND,M,IM,,,2309,0,20,1992,,2016-07-01
5301700,"Abi Nader, Charles",LIB,M,,,IA,1760,0,20,0000,,2016-07-01
3910202,"Abiad Parra, Carlos Jose",VEN,M,,,,2044,0,20,1998,,2016-07-01
3909468,"Abiad Parra, Victor",VEN,M,,,,1892,0,20,1994,i,2016-07-01
25039938,Abid Ali Mujawar,IND,M,,,,1411,0,20,1999,,2016-07-01
24254398,"Abidokov, Alik",RUS,M,,,,1920,0,20,1954,,2016-07-01
45005052,Abijit Mistry,IND,M,,,,1792,0,20,1982,i,2016-07-01
